column	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	PC41	PC42	PC43	PC44	PC45	PC46	PC47	PC48	PC49
gene_4373	-0.09795646097868146	0.1896238482900242	0.010805081957308503	-0.05186577980517424	-0.013153361997114962	-0.016660733617715116	-0.06290864627757926	-0.11566259410413339	0.03696039344429819	0.08900958905493554	-0.035251811377009105	-0.027192838707464036	-0.21338065619641866	-0.05563364182654954	0.04177683473259003	-0.059552646957815716	-0.04151381571309797	-0.12693644261189713	-0.06194867792658458	0.1322839918732643	-0.058048052817031	0.07041049545438885	0.020140932223207727	0.28160914771399487	-0.09098339487012552	0.047383801189864225	0.10293717021482071	0.05317215874946163	0.008453034714042258	0.08608312270725467	-0.05821880555469946	0.16132814627634204	0.2139532952648559	0.02238898204223901	0.02056716878999488	0.012133867873882664	0.22230676146048087	0.09707531635816923	-0.06274811403312192	-0.020782102546516645	0.1277206644111758	-0.08463367137307778	0.05203009224611065	-0.008369118138447828	0.09130658022361608	0.002389873179302311	0.14222172947820055	-0.027241672347214512	0.07773662049968443
gene_1194	0.09860348947809648	0.07200601790036068	-0.02914133962991806	0.0848656386950677	-0.015972536680837535	0.10936963088320363	-0.11446435019721303	0.027487384325325125	-0.05319474282995564	-0.10743102476563927	-0.15115017010313492	-0.13636847223398094	-0.14936627445812226	0.32104168880709355	-0.11311271592828595	-0.11210504659870679	0.031972738073008204	0.07321491090631446	-0.04159695830056202	0.039993376035309676	-0.05465815906499176	-0.04263572328380175	-0.09385955428683435	0.02059577861765903	0.01914898128995602	-0.08634962038493034	0.03726214529962912	-0.10380293932497887	0.038861296170629764	-0.04355649827019769	-0.06942282270517766	-0.18627425372844117	0.10187086800851004	0.1543084076226693	-0.08575319500493875	0.11442781104177827	0.13214351364900045	0.046201130674606836	0.02119176208151308	0.0494869972397136	0.09679873106788646	0.027832653923472596	-0.06572025680465776	-0.0944846600163001	-0.0262912847422438	0.021468609456986282	-0.055561925103560464	0.06302176495499476	0.1912550455547244
gene_1933	0.1059063255333454	0.053259791622290324	-0.010720936243557246	0.0303145690709736	0.11905328577606043	0.11151801481899527	-0.06470979967375927	0.1984831539583749	-0.03286100349779511	0.10177159694490853	0.11423490506357101	0.1214206826952725	-0.08115722637159638	-0.0458074095425375	-0.1271927073538597	0.226979606097695	0.041682192088238486	-0.019308009641307848	0.05232531843930826	-0.06829492786532218	0.19979097045083644	0.05440237656209091	-0.04042220358745033	-0.1370935050497539	-0.05378308684665695	-0.04149135872862344	0.13326069935722112	0.05430538552686469	0.020411178388812144	-0.11434220210055354	0.014771502898083733	-0.014723101467685957	-0.048678847816054624	0.129768644492879	0.23818032306782339	-0.10541937411408846	0.1874059408244281	0.14837864626065195	0.11614851637238313	-0.008959788253166193	-0.035755199104905114	-0.13709783348830978	0.026465467559809205	-0.016962833526238716	0.014583731823804836	-0.14179257633877215	-0.020288724294565075	0.11956476520250021	-0.14375494657795432
gene_4843	-0.11510102475006383	-0.10264862985546225	0.028889075335969905	-0.0931194980988856	0.0992534359563177	-0.03695939909866551	-0.007404061808996257	0.1586250345914188	-0.04723152512580409	0.050555855422516505	-0.11682611801235909	-0.03459959769338684	-0.0978259764161403	-0.06824396076648123	0.2615739912578479	0.09350551000356969	0.0137525102129821	0.08226226523089455	-0.07638270703969349	0.13569888013709347	0.0025853518134915637	-0.16995273347347228	-0.04801717098085836	0.009361546637439357	0.015372669295056545	-0.060510798960401325	0.09266434163986248	0.11768893455876835	-0.11713735655301083	-0.12583907909541192	0.1064735104821541	0.02572513720239349	-0.05339232356716818	0.13378516848876687	0.057263256756510186	0.06352507002669787	-0.03986719957730374	-0.1393750083882212	0.07629110805998239	0.06434961034940717	0.16660996437295164	-0.0058345832852521855	-0.09278054233452322	-0.1599636919278078	-0.05314742325672485	0.15566632562749178	0.12234184881528366	0.05878536789165084	-0.051293235786895985
gene_3400	0.08818627713524534	0.031461943792715115	0.10677879719424553	0.12718990242027547	-0.0030512520495977052	-0.030791316109594305	-0.08455139531722845	-0.1295286054859078	-0.10769602323937395	-0.1516553764661938	-0.05049419681391365	-0.14828535698899942	0.044065559095863994	0.19583969691561998	0.0018472763412929452	0.010911010307815217	-0.10030970601472963	0.062224720234136055	0.31525893204689043	0.16879554218424228	0.002507974729020547	0.06569191415244452	-0.12544805222704083	-0.037512273977202054	-0.11327064635006713	0.029966173049333217	-0.11892586294036395	0.045290770878044354	-0.01664553503466631	0.008254480132427931	0.03297065556861745	-0.1007242162834107	-0.02457645075202299	-0.017477313378120085	0.17550664958695716	0.12428457340649378	0.10024011406988262	-0.004619709494796068	-7.169829579371408e-4	0.11599423306171516	0.17130154791857988	-0.06388263526235753	-0.09675916689292528	-0.07163682933886976	0.11061372689723321	-0.04731677700246422	-0.002786652010250049	-0.03998627705215166	0.04584560819352543
gene_4643	0.11536559897993443	-0.17257624737778937	0.03840793169143368	-0.023254372233847923	0.0785013962829402	-0.02821050082495597	0.013503638371389366	-0.05287911185776239	-0.0970748167246475	0.11242183026064138	0.03469010360045528	-0.012068221839078781	-0.11099113511221984	-0.020120803026466356	-8.918249583120227e-4	0.031954869606724605	-0.031621619467962166	0.08631559192205869	0.25233653845458687	-0.0582467243327879	0.2779946267231836	-0.014248981286695477	0.021145456326788135	-0.03447604421130136	-0.13075432688123112	0.09669486859201831	-0.0071369780411452595	-0.012014792579445476	0.10028638118923142	-0.0611696323067431	-0.02597295912928903	0.014861343570440921	0.07772058884430835	0.07439083043140944	-0.07347747397069658	0.027067743405863452	0.12367559879378713	0.19043662302865516	-0.047777329063059315	-0.054274021589599354	0.009381698945132296	0.1819348147146296	-0.04767594119744126	0.0935554994913146	0.09379753303887645	0.04566651556968834	-0.12041039794781061	-0.05518536700900521	0.15588619934446585
gene_6708	-0.12939051986842814	-0.022483877350851864	-0.0659977207133576	0.037616539491814184	0.09886002064095831	-0.10763605466754948	-0.03986382437480184	-0.03806289915486152	-0.03891027777893445	-0.15673902497159625	0.08390263708268973	0.17085577426416815	0.04945420524723694	0.04070123763455851	0.033200178053026753	0.06853506545517908	0.1333239407942012	0.24731546170330856	0.03198252468762594	0.10842471449890526	0.03765332163605081	0.10250125564928068	0.0034644978182475448	0.1186806199208319	-0.02159603559869838	-0.045600098678994685	-0.08221917926029448	-0.07181040715225503	0.0630538253260736	0.200928185542424	0.04632944568411428	-0.06288174919126292	-0.17553409861436037	-0.006165528212896597	-0.08665767197249842	-0.058827634751566445	0.02617465900446928	0.014750518250604293	-0.02724052819179399	-0.03690699283819207	0.06377875623434559	0.08426027139624846	0.018993390666248847	0.20787707920680668	0.016371387808157566	0.18147214362771982	0.1517521207724205	0.050464406400537315	0.08074776676302174
gene_6086	-0.08570302089955233	-0.17807301330203268	0.02507915513411806	0.08101671149405602	0.04444943018989185	0.025928542402556754	0.14426045042406738	-0.22409487666803826	0.09112991584544926	0.12231903780027159	-0.045225403727337035	-0.058087425492631975	-0.1158469851828959	-0.15657540612299056	2.653992068228843e-4	-0.05095938064133878	-0.11065813119645562	0.07134660760731175	-0.08370498878027739	0.02278290197021383	-8.603000178364908e-5	-0.03648684220880258	0.057171879418283174	0.008658278175227144	-0.009738399478049838	0.06224610688258461	0.0843620976670512	-0.11499727546438424	-0.12693492973269327	-0.002975762350065239	0.007938394420299102	-0.008927781877973094	-0.07551366833457646	-0.14577220943782396	0.17294972519532426	0.007439443015307531	0.07897392698319361	-0.07683483194241948	0.08675357322577358	-0.029855606832010776	0.05697116394103721	-0.020361488172894005	0.12458183626952116	0.04219661060027458	-0.20901593359382079	0.11927948327990309	0.04808361960490647	-0.18684766654386517	0.19880262487299752
gene_6341	-0.09545809062460901	-0.05926418981251409	-0.026368984697461413	-0.07115737202632252	0.1314195818565995	0.14640859228213637	-0.21249515642189234	0.0737588474016293	0.1711058999895507	-0.005479361294291544	-0.09725442442245304	-0.04075486091754639	0.053187418341998194	-0.03307302511279431	0.05012608200967453	0.11743422391271026	-0.09717148457664856	0.0048893175176429075	0.03584032301015788	-0.01994956493414127	-0.1735783698335843	0.12232275344577935	-0.05937687995514937	-0.13304556178479368	-0.1241381137630938	-0.04823260947895655	-0.09235482268983258	0.18810676385270303	0.007764709506627104	-0.04294823712904873	-0.03136873652942427	0.12177221037979696	-0.061077001345055074	0.1170662447668411	-0.025337611974484177	0.04795265103815631	0.07630999202723333	0.05040660984629101	-0.2002684762734026	-0.10862811000411897	-0.012575596808522924	0.10556498171743119	-0.2034226013607376	-0.06991059259254488	-0.1285195763133423	0.11822125712708212	-0.04834441771433782	0.05661333047796828	-0.021049257113678083
gene_4213	-0.12587528443952728	0.1318553218148089	0.1006703075723575	0.08492553675376038	0.029001565992154702	-0.008953604489296873	0.09733693917968549	0.08713786513694022	-0.14266101468891187	0.010754501110677056	0.13298830400440098	-0.04620933432182615	-0.0845936191418669	0.02570309183967463	-0.0464295964605306	-0.11286268884243282	0.016020886164649792	-0.1513856401323733	0.01724339460675999	0.05380459686850309	0.10265465445106786	-0.03675325894866838	0.08646628469689384	0.08350764485865526	0.07358126952120268	-0.12591586227037088	0.07931661807539316	-0.05524229066165359	0.048147258857144166	-0.025022214228456834	0.12881420737125215	0.00435649887069632	-0.025566949574379775	-0.07732916939727465	-0.1089482842038478	0.08286856424584	-0.11998204812955493	-0.10290684334045998	0.11286849395405454	-0.10396914885274135	-0.11227770277270996	0.11589682150621845	0.02273095577862623	0.034603219286382124	0.0692245602814711	0.07303702065430258	0.0344234599017046	0.07960510517029581	-0.1395522497056782
gene_4582	-0.13079677583893892	-0.06749118597925055	-0.03449683153989496	0.07070061604054377	-0.06907972575783326	0.1206725128151247	-0.05781046378150561	0.002457799577978198	-0.24952946026723885	0.06584514122834029	-0.03979641424058349	-0.042612670530694674	-0.012123796298507348	0.03546086913812903	-0.07080992342534712	0.08697533358696409	-0.02509762592740016	0.03471445118206029	0.10392442145849994	-0.020852383615376467	-0.0042877799200976355	0.12929650363686676	0.20063184668581077	-0.10175017467646837	0.09764106898836386	-0.10896322242235122	0.1658801508246998	0.06257631508323677	-0.04714076433585063	0.15741975067409822	0.06525250619668178	-0.04112254166296572	-0.08655536584562709	0.08063760823736917	-0.035864774729902175	0.04589565383378073	0.04088193927974646	0.06413820896118282	-0.011528657271063683	0.06228546483711948	0.022847180987943687	0.01750395555686033	0.01909586136393526	-0.057405707283688066	-0.008417738139511272	-0.04698377193631697	0.14184251764089897	-0.13999771773834452	-0.07600371190111348
gene_4585	-0.12090638570398085	-0.04533609835186833	0.09692992948656269	0.09023555288036265	-0.015401783808540927	-0.04349448680486639	-0.09832405866794376	-0.09762732822075021	-0.05241565942805237	0.08111406133229039	-0.16856561829872138	0.10824888845370069	-0.11089251182187995	6.997614141392614e-5	-0.008103244589284913	-0.007599955502004767	-0.17529578936769086	-0.01402517255493051	-0.13686913505343645	0.007232042824787666	0.20992913228540597	0.0780546829729405	0.14772487514078925	0.11419496365173763	-0.10170091961297711	0.1331590077255231	0.05196921280974455	0.16817527921596964	0.0439771497049477	-0.041022632223212965	0.018893163203276993	0.02107239291038165	-0.1597554632613232	0.10174843717555372	0.038349682192959346	-0.01616559242412991	-0.142439108634285	-0.032894891460778994	-0.08938513922925866	0.07732092095016893	-0.024462801539411373	-0.06392392148996884	-0.10819817890674434	0.07148504894965149	-0.13087170640345738	-0.17450346936082636	-0.05826833667201038	0.07369058917650309	0.044389258895236115
gene_5718	0.06372683672210472	0.2155799725849062	0.0279623456939456	0.03248808608890306	0.0092146921529342209	0.07264008541328908	-0.12025621967044042	-0.022490664774665832	-0.05949464211200531	0.006823829244505882	8.852633682241482e-4	-0.09058149962986958	0.1583402174015948	-0.10669107527513354	0.0639265558011603	0.07776410018397105	0.023247306133285742	0.17254211516372978	-0.10802033688754596	0.12654636330490776	-0.12922760525550847	-0.21752568819122123	-0.009197071441025443	-0.018727628459731378	0.1264125176405706	0.07100479867856331	-0.12986424886980028	0.14011493979270484	0.05430752259784611	-0.07467513269983718	-0.08492795954558277	0.2052193368853571	0.09134541727216158	-0.021864570647151693	0.1638225434983984	0.04497670966864599	0.0456418466632731	0.04515147359589454	0.1708613611221845	0.09533143674265293	0.11246517436517085	0.3136766903396057	0.1045954625441299	0.0020336908363080665	-0.15592276044876888	-0.02173039544917486	-0.0950978909831687	0.005298625619371236	-0.00496278175522425
gene_79	0.08056420294514834	-0.06897838788521501	0.0033519391100618437	-0.023173041497841825	-0.15612877304013612	0.20656094985788195	0.022101484121658136	-0.0212046122554938	-0.27068663163251566	0.09632149125503273	-0.03263993680056258	0.14068941286922565	0.06677211132382492	-0.08799779604657043	-0.08954721984337584	-0.005519510435672824	-0.03195036723178428	0.012837317153443132	-0.07942506380508911	-0.003985276843164837	-0.08651368179775984	-0.08313912998754466	0.03325938771531329	-0.10183808487557955	0.10340769467264763	0.05026452477085682	-0.00715009585255199	-0.06299533821055128	-0.21872448448904716	0.07123266398862572	-0.1947647076909374	0.01094249829546366	0.16046914811654414	0.05992525221220518	-0.028580239594680437	-0.012151998351931984	0.06023913075271659	-0.023576169959915596	-0.07787848172087063	-0.10049053692871078	-0.019282049410619943	0.05194454245923764	-0.08832795733449149	0.3541589558045783	0.007978749647666806	0.09976955735035883	0.009604056199735762	0.02971618193034309	0.05655871042725332
gene_6660	-0.11473695133720607	0.09993276945087902	0.10232991287220711	-0.14003299048319295	-0.12075270258996647	0.09471545877302963	0.09552507440194548	-0.022381757192419173	-0.10056864459102957	-0.0908787870983672	-0.02553427666863443	-0.00553485528265921	0.07195334744690905	0.14717579729139582	-0.009584502510503952	-0.03767302188810225	0.06481325425451209	0.11376010365979213	0.01930235605057854	0.0993842965438772	0.05896227637791898	0.09064476406125342	-0.048196525558278996	-0.026133257845409347	0.1082787777671076	-0.04728493498946524	0.11128622603774324	0.09902051438871197	0.020461917869586208	-0.0839695308378464	-0.12095358805378732	0.06352970652978467	-0.04244129099926718	-0.0577106055552794	-0.1623839386832511	-0.12366229876135368	0.005619739658408846	0.0610839735550728	-0.1216000990618646	0.08304637528445105	-0.1426147598342015	-0.01373157800641469	0.2110930360663762	-0.022768293927558903	-0.003318225928289165	-0.1515585286588904	-0.04348654104835265	0.0999434561981469	0.045999460772818905
